date,open,high,low,close,volume,money
2019-08-08,5.81,5.91,5.8,5.87,9524906.0,55814913.22
2019-08-09,5.92,5.96,5.7,5.71,8084107.0,47028045.09
2019-08-12,5.76,5.88,5.72,5.88,8040256.0,46914434.48
2019-08-13,5.85,5.99,5.8,5.87,8914868.0,52682970.84
2019-08-14,5.95,6.0,5.9,5.91,7755200.0,46140712.0
2019-08-15,5.81,6.01,5.76,5.98,10952050.0,64336971.5
2019-08-16,5.97,6.0,5.93,5.95,8616004.0,51447772.88
2019-08-19,6.04,6.3,6.04,6.24,14125719.0,87018056.55
2019-08-20,6.22,6.44,6.2,6.32,16063700.0,101305360.87
2019-08-21,6.3,6.43,6.27,6.32,11602770.0,73610688.06
2019-08-22,6.35,6.48,6.35,6.47,15004062.0,96496284.5
2019-08-23,6.43,6.48,6.25,6.38,17241672.0,109454423.98
2019-08-26,6.2,6.5,6.12,6.31,16303603.0,103320297.75
2019-08-27,6.41,6.47,6.34,6.38,15256180.0,97766803.4
2019-08-28,6.38,6.53,6.34,6.39,14086703.0,90390076.17
2019-08-29,6.43,6.43,6.28,6.29,11829200.0,74936490.17
2019-08-30,6.34,6.45,6.09,6.16,15392220.0,96635880.12
2019-09-02,6.2,6.33,6.13,6.3,9286743.0,58188355.4
2019-09-03,6.29,6.37,6.24,6.28,8483559.0,53301904.02
2019-09-04,6.29,6.45,6.23,6.43,15835030.0,100386014.5
2019-09-05,6.45,6.65,6.39,6.47,22803200.0,148385743.88
2019-09-06,6.47,6.54,6.38,6.46,14816939.0,95650907.77
2019-09-09,6.5,6.67,6.5,6.66,17857498.0,117784763.7
2019-09-10,6.69,6.87,6.58,6.82,25830945.0,174720452.64
2019-09-11,6.78,6.91,6.69,6.71,20119062.0,136256373.09
2019-09-12,6.71,6.81,6.7,6.75,11691241.0,78931559.36
2019-09-16,6.77,6.85,6.71,6.8,13223453.0,89648293.7
2019-09-17,6.76,6.78,6.51,6.56,16357852.0,108032100.17
2019-09-18,6.59,6.69,6.53,6.55,10080197.0,66578402.35
2019-09-19,6.58,6.6,6.48,6.59,7632700.0,49879355.0
2019-09-20,6.6,6.63,6.47,6.54,11455900.0,74799830.05
2019-09-23,6.52,6.52,6.31,6.34,10729857.0,68367015.52
2019-09-24,6.34,6.38,6.25,6.25,10898101.0,68742983.95
2019-09-25,6.26,6.33,6.11,6.12,10472300.0,64885558.0
2019-09-26,6.14,6.17,5.98,5.98,9229688.0,55930844.04
2019-09-27,5.98,6.08,5.98,6.02,6109565.0,36832498.9
2019-09-30,6.03,6.08,5.9,6.01,5970100.0,35945076.44
2019-10-08,6.06,6.26,6.03,6.11,12091257.0,74277609.37
2019-10-09,6.08,6.19,6.05,6.16,6167234.0,37796502.07
2019-10-10,6.18,6.28,6.14,6.2,7634890.0,47374858.05
2019-10-11,6.22,6.79,6.22,6.53,30408709.0,197089180.29
2019-10-14,6.59,6.59,6.43,6.52,18638857.0,121255220.34
2019-10-15,6.52,6.52,6.33,6.35,11006378.0,70428698.83
2019-10-16,6.41,6.63,6.4,6.43,15019468.0,97767070.32
2019-10-17,6.44,6.46,6.33,6.37,8031000.0,51309824.3
2019-10-18,6.39,6.47,6.23,6.24,9780481.0,62092263.75
2019-10-21,6.22,6.24,6.06,6.17,7040800.0,43138898.03
2019-10-22,6.18,6.26,6.11,6.23,7250100.0,44813334.93
2019-10-23,6.22,6.26,6.13,6.15,6045200.0,37420156.0
2019-10-24,6.15,6.21,6.12,6.16,4532096.0,27931395.4
2019-10-25,6.18,6.23,6.12,6.23,6348732.0,39227251.28
2019-10-28,6.23,6.38,6.2,6.35,8614900.0,54217679.0
2019-10-29,6.26,6.3,6.09,6.12,12836166.0,79134661.58
2019-10-30,6.08,6.11,5.94,5.97,10332649.0,61913521.08
2019-10-31,5.98,6.02,5.91,5.95,5852793.0,34775667.43
2019-11-01,6.0,6.0,5.93,5.93,6157834.0,36668551.54
2019-11-04,5.97,5.99,5.91,5.92,5124850.0,30531838.5
2019-11-05,5.95,5.95,5.76,5.88,9199272.0,53752907.06
2019-11-06,5.89,5.9,5.77,5.81,5728346.0,33316840.76
2019-11-07,5.82,5.86,5.77,5.81,4155589.0,24141237.8
2019-11-08,5.84,5.97,5.84,5.92,7642679.0,45131241.28
2019-11-11,5.9,5.9,5.76,5.87,5540900.0,32267528.79
2019-11-12,5.9,6.1,5.84,6.06,10690906.0,64110083.43
2019-11-13,6.07,6.13,5.96,5.99,5466279.0,32944182.37
2019-11-14,5.99,6.0,5.91,5.96,4941900.0,29427576.5
2019-11-15,5.96,6.02,5.92,5.99,5529547.0,32987447.79
2019-11-18,6.01,6.08,5.96,6.04,5216990.0,31462038.15
2019-11-19,6.26,6.26,6.0,6.01,16262397.0,99379102.04
2019-11-20,5.97,6.02,5.87,6.02,9865400.0,58561840.0
2019-11-21,5.96,6.02,5.91,5.99,4586900.0,27406196.14
2019-11-22,5.99,6.03,5.87,5.88,4662080.0,27723499.8
2019-11-25,5.89,5.92,5.83,5.87,4298596.0,25205347.8
2019-11-26,5.89,5.91,5.83,5.84,2503400.0,14658513.0
2019-11-27,5.89,5.9,5.83,5.87,3414208.0,20021727.8
2019-11-28,5.86,5.91,5.83,5.86,3458700.0,20328362.0
2019-11-29,5.85,5.88,5.8,5.85,2416201.0,14096760.82
2019-12-02,5.8,5.86,5.8,5.82,2586934.0,15088448.88
2019-12-03,5.6,5.85,5.51,5.75,9764308.0,55481283.6
2019-12-04,5.74,5.8,5.67,5.8,4110384.0,23543310.04
2019-12-05,5.76,5.89,5.76,5.87,4164270.0,24342183.63
2019-12-06,5.88,5.88,5.79,5.81,3072765.0,17873216.65
2019-12-09,5.81,5.84,5.77,5.8,3243610.0,18798185.19
2019-12-10,5.81,5.91,5.73,5.85,4691737.0,27271192.41
2019-12-11,5.85,5.97,5.77,5.96,8285453.0,48790607.18
2019-12-12,5.94,6.05,5.89,6.0,7737052.0,46413337.63
2019-12-13,6.05,6.23,6.02,6.19,14566147.0,89711389.48
2019-12-16,6.19,6.4,6.15,6.38,15557229.0,97682721.68
2019-12-17,6.39,6.56,6.32,6.55,19491543.0,125528272.48
2019-12-18,6.57,6.6,6.45,6.46,14217353.0,92697034.07
2019-12-19,6.48,6.54,6.44,6.47,8359243.0,54245663.67
2019-12-20,6.52,6.56,6.4,6.4,7479281.0,48339515.05
2019-12-23,6.4,6.48,6.32,6.41,10729900.0,68431385.05
2019-12-24,6.36,6.61,6.34,6.6,12489176.0,81101302.76
2019-12-25,6.62,6.63,6.43,6.49,7286969.0,47521093.26
2019-12-26,6.48,6.61,6.41,6.59,11823833.0,77108430.05
2019-12-27,6.65,6.67,6.48,6.48,10715273.0,70381886.11
2019-12-30,6.5,6.68,6.33,6.61,13909910.0,91033583.19
