date,open,high,low,close,volume,money
2019-04-30,12.84,12.99,12.57,12.85,39260208.0,502802796.0
2019-05-06,12.37,12.37,11.57,11.57,31906270.0,381433994.0
2019-05-07,11.55,11.79,11.0,11.24,50412513.0,572240139.0
2019-05-08,10.83,11.44,10.72,11.24,35880330.0,400655781.0
2019-05-09,10.94,11.22,10.73,10.79,29324956.0,322170360.0
2019-05-10,11.09,11.55,10.65,11.43,51377687.0,572661880.0
2019-05-13,11.22,11.26,10.93,11.07,25505228.0,282828502.0
2019-05-14,10.87,11.24,10.87,11.08,24907030.0,276139732.0
2019-05-15,11.2,12.19,11.2,12.19,54378718.0,646974743.0
2019-05-16,12.61,13.05,12.05,12.23,90207145.0,1128352406.0
2019-05-17,12.1,12.14,11.2,11.47,53333825.0,627252756.0
2019-05-20,11.38,11.46,10.86,11.23,38010268.0,424150229.0
2019-05-21,11.22,11.58,11.21,11.46,39760060.0,454190555.0
2019-05-22,11.51,11.6,11.07,11.21,29473807.0,333916737.0
2019-05-23,11.09,11.31,10.85,10.91,27369328.0,302197490.0
2019-05-24,10.86,11.55,10.83,11.18,44409308.0,498050475.0
2019-05-27,11.2,11.76,11.06,11.56,35048514.0,401633748.0
2019-05-28,11.48,11.63,11.2,11.29,32866343.0,375737047.0
2019-05-29,11.22,11.48,11.14,11.29,22568246.0,255910674.0
2019-05-30,11.22,11.39,10.98,11.12,23649037.0,264109268.0
2019-05-31,11.14,11.73,11.12,11.37,41274042.0,473518940.0
2019-06-03,11.4,11.5,10.94,10.95,35552623.0,395229826.0
2019-06-04,10.95,11.03,10.67,10.83,29339479.0,318561381.0
2019-06-05,10.95,11.01,10.36,10.55,38565920.0,411837785.0
2019-06-06,10.65,10.85,10.5,10.56,33597601.0,359525632.0
2019-06-10,10.69,10.69,10.09,10.46,22729954.0,235337716.0
2019-06-11,10.42,11.28,10.38,11.15,47827792.0,521591192.0
2019-06-12,11.12,11.23,10.86,10.95,31555542.0,347330339.0
2019-06-13,10.91,11.76,10.82,11.58,58778914.0,668435085.0
2019-06-14,11.59,11.59,10.84,10.9,43948016.0,493424495.0
2019-06-17,10.91,11.13,10.8,10.95,20031302.0,219545028.0
2019-06-18,10.92,11.2,10.86,11.05,18795177.0,207284737.0
2019-06-19,11.48,11.55,11.1,11.18,44493624.0,505487117.0
2019-06-20,11.2,11.69,11.08,11.56,48432344.0,554846513.0
2019-06-21,11.61,11.79,11.46,11.62,39495177.0,458887941.0
2019-06-24,11.66,11.7,11.47,11.55,24365355.0,281875733.0
2019-06-25,11.49,11.52,11.17,11.32,27648864.0,312617122.0
2019-06-26,11.29,11.45,11.14,11.33,19328667.0,218619893.0
2019-06-27,11.41,11.83,11.36,11.65,42200455.0,490935733.0
2019-06-28,11.68,11.69,11.31,11.56,21482261.0,246564475.0
2019-07-01,11.89,12.15,11.62,12.03,48736279.0,579558297.0
2019-07-02,11.98,12.15,11.81,11.97,33987774.0,406692180.0
2019-07-03,11.9,11.9,11.68,11.8,22059347.0,259918277.0
2019-07-04,11.81,11.83,11.53,11.67,21948418.0,256332960.0
2019-07-05,11.63,11.75,11.52,11.67,15713219.0,183157140.0
2019-07-08,11.63,11.65,10.87,10.97,33112666.0,368160783.0
2019-07-09,11.07,11.2,10.98,11.11,20158393.0,223237206.0
2019-07-10,11.15,11.23,11.02,11.09,15969693.0,177751557.0
2019-07-11,11.13,11.3,10.95,11.09,16429004.0,182853500.0
2019-07-12,11.02,11.2,11.01,11.1,13637055.0,151540424.0
2019-07-15,11.06,11.3,10.87,11.19,17551875.0,195122178.0
2019-07-16,11.1,11.4,11.1,11.4,21904244.0,247171576.0
2019-07-17,11.4,11.49,11.25,11.33,13356987.0,151482355.0
2019-07-18,11.25,11.25,10.89,10.9,20576324.0,226635300.0
2019-07-19,11.04,11.29,11.01,11.06,21244959.0,236965863.0
2019-07-22,11.06,11.11,10.49,10.8,19367407.0,209130954.0
2019-07-23,10.71,10.91,10.71,10.87,9544024.0,103494198.0
2019-07-24,10.91,11.2,10.89,11.1,15124098.0,167804132.0
2019-07-25,11.08,11.17,11.0,11.03,11654445.0,129124647.0
2019-07-26,11.04,11.08,10.88,10.95,9511505.0,104340762.0
2019-07-29,10.99,11.0,10.78,10.84,9924131.0,107655939.0
2019-07-30,10.81,11.13,10.81,11.03,13991972.0,153941414.0
2019-07-31,10.98,11.03,10.86,10.88,9505052.0,103740847.0
2019-08-01,10.85,10.91,10.71,10.79,11623094.0,125425674.0
2019-08-02,10.51,10.65,10.43,10.6,13380401.0,141236731.0
2019-08-05,10.55,10.65,10.35,10.39,12723436.0,133336840.0
2019-08-06,10.21,10.21,9.35,9.35,54415028.0,517647192.0
2019-08-07,9.39,9.5,9.09,9.33,30294869.0,280940522.0
2019-08-08,9.3,9.42,9.26,9.34,18866236.0,176128155.0
2019-08-09,9.34,9.47,9.19,9.33,17017933.0,158723078.0
2019-08-12,9.28,9.52,9.25,9.49,16896833.0,158891772.0
2019-08-13,9.47,10.06,9.4,9.9,35597933.0,347703797.0
2019-08-14,10.0,10.35,10.0,10.04,29123081.0,295653159.0
2019-08-15,9.99,10.36,9.83,10.32,26174574.0,265193908.0
2019-08-16,10.34,10.45,10.18,10.3,19987349.0,206404043.0
2019-08-19,10.33,10.55,10.3,10.47,19116383.0,199680488.0
2019-08-20,10.59,10.6,10.24,10.39,17111692.0,177366175.0
2019-08-21,10.29,10.51,10.25,10.39,13110940.0,136195813.0
2019-08-22,10.44,10.5,10.27,10.35,9743848.0,101009022.0
2019-08-23,10.35,10.38,10.19,10.22,8609174.0,88192392.0
2019-08-26,10.15,10.52,9.88,10.33,28432052.0,291063819.0
2019-08-27,10.41,10.83,10.41,10.5,33870660.0,358881951.0
2019-08-28,10.52,10.59,10.4,10.44,13728252.0,143829257.0
2019-08-29,10.48,10.5,10.33,10.45,10646449.0,110996726.0
2019-08-30,10.51,10.72,10.45,10.66,22219130.0,235053750.0
2019-09-02,10.65,10.72,10.2,10.48,32086999.0,335115991.0
2019-09-03,10.43,10.49,10.24,10.3,21315976.0,220339378.0
2019-09-04,10.26,10.51,10.24,10.51,15167977.0,158017882.0
2019-09-05,10.55,11.05,10.5,10.9,35482499.0,385464668.0
2019-09-06,11.05,11.62,10.92,11.52,34409814.0,389671623.0
